index,x,y,z
33471,4.1592,7.2373,12.577
33472,4.376,7.637,12.565
33473,4.6056,8.0574,12.577
33474,4.868,8.5342,12.619
33475,5.1466,9.0359,12.694
33476,5.4419,9.5627,12.806
33477,5.7545,10.114,12.959
33478,6.0571,10.641,13.138
33479,6.3751,11.188,13.358
33480,6.7086,11.753,13.623
33481,7.0578,12.334,13.935
33482,7.3886,12.874,14.264
33483,7.7321,13.423,14.638
33484,8.0881,13.978,15.061
33485,8.4561,14.536,15.535
33486,8.8166,15.066,16.036
33487,9.1866,15.592,16.589
33488,9.5652,16.108,17.195
33489,9.9513,16.61,17.855
33490,10.357,17.108,18.596
33491,10.767,17.579,19.398
33492,11.179,18.013,20.259
33493,11.592,18.404,21.178
33494,11.946,18.7,22.017
33495,12.296,18.953,22.894
33496,12.639,19.156,23.808
33497,12.974,19.304,24.755
33498,13.256,19.383,25.598
33499,13.527,19.415,26.458
33500,13.787,19.396,27.331
33501,14.033,19.322,28.213
33502,14.237,19.212,28.991
33503,14.427,19.058,29.768
33504,14.604,18.858,30.541
33505,14.764,18.614,31.305
33506,14.901,18.341,32.016
33507,15.022,18.028,32.713
33508,15.126,17.675,33.391
33509,15.213,17.285,34.048
33510,15.28,16.865,34.668
33511,15.329,16.412,35.262
33512,15.359,15.927,35.825
33513,15.371,15.413,36.357
33514,15.363,14.905,36.824
33515,15.339,14.376,37.258
33516,15.297,13.827,37.659
33517,15.238,13.262,38.024
33518,15.168,12.733,38.326
33519,15.084,12.195,38.597
33520,14.986,11.649,38.837
33521,14.874,11.098,39.045
33522,14.755,10.573,39.213
33523,14.624,10.046,39.353
33524,14.481,9.5201,39.464
33525,14.327,8.9967,39.548
33526,14.167,8.4907,39.603
33527,13.997,7.9899,39.634
33528,13.817,7.4959,39.639
33529,13.629,7.0097,39.622
33530,13.433,6.5365,39.581
33531,13.23,6.0732,39.519
33532,13.02,5.621,39.437
33533,12.803,5.1805,39.335
33534,12.578,4.7503,39.214
33535,12.348,4.3335,39.075
33536,12.113,3.9306,38.919
33537,11.873,3.5422,38.749
33538,11.625,3.1625,38.561
33539,11.373,2.7984,38.359
33540,11.118,2.4501,38.145
33541,10.861,2.1177,37.919
33542,10.596,1.7939,37.678
33543,10.329,1.4867,37.427
33544,10.061,1.196,37.168
33545,9.7933,0.92165,36.901
33546,9.5192,0.65768,36.621
33547,9.2456,0.41012,36.336
33548,8.9731,0.17855,36.046
33549,8.7021,-0.037469,35.752
33550,8.4313,-0.23959,35.453
33551,8.1629,-0.42698,35.152
33552,7.8972,-0.6002,34.849
33553,7.6346,-0.75982,34.545
33554,7.3186,-0.93705,34.173
33555,7.0081,-1.096,33.801
33556,6.7035,-1.2377,33.43
33557,6.4054,-1.3633,33.062
33558,6.0369,-1.501,32.597
33559,5.6798,-1.6167,32.138
33560,5.3345,-1.7124,31.684
33561,5.0014,-1.7901,31.236
33562,4.6845,-1.851,30.801
33563,4.3798,-1.8979,30.373
33564,4.0874,-1.9323,29.952
33565,3.8072,-1.9558,29.538
33566,3.5471,-1.9696,29.144
33567,3.2983,-1.9755,28.757
33568,3.0606,-1.9747,28.376
33569,2.8338,-1.9682,28.003
33570,2.605,-1.9561,27.614
33571,2.3878,-1.9396,27.233
33572,2.1818,-1.9195,26.859
33573,1.9866,-1.8967,26.492
33574,1.7987,-1.8714,26.125
33575,1.6211,-1.8447,25.765
33576,1.4535,-1.8172,25.411
33577,1.2953,-1.7893,25.064
33578,1.1587,-1.764,24.752
33579,1.0292,-1.7391,24.444
33580,0.90654,-1.7149,24.142
33581,0.79042,-1.6917,23.844
33582,0.6933,-1.6723,23.586
33583,0.60073,-1.6538,23.331
33584,0.51251,-1.6366,23.079
33585,0.4284,-1.6205,22.831
33586,0.35481,-1.607,22.606
33587,0.28433,-1.5947,22.384
33588,0.21682,-1.5836,22.164
33589,0.15212,-1.5738,21.947
33590,0.090649,-1.5654,21.735
33591,0.031653,-1.5583,21.525
33592,-0.025008,-1.5526,21.317
33593,-0.079467,-1.5482,21.112
33594,-0.13188,-1.5453,20.909
33595,-0.18234,-1.5438,20.708
33596,-0.23097,-1.5438,20.509
33597,-0.27789,-1.5452,20.312
33598,-0.32356,-1.5481,20.116
33599,-0.36773,-1.5525,19.923
33600,-0.41049,-1.5585,19.731
33601,-0.45195,-1.566,19.541
33602,-0.49275,-1.5752,19.351
33603,-0.53243,-1.586,19.164
33604,-0.57108,-1.5984,18.978
33605,-0.60881,-1.6124,18.794
33606,-0.64633,-1.6283,18.61
33607,-0.6831,-1.646,18.427
33608,-0.71918,-1.6653,18.247
33609,-0.75467,-1.6864,18.068
33610,-0.79039,-1.7098,17.888
33611,-0.82567,-1.7349,17.71
33612,-0.8606,-1.762,17.535
33613,-0.89527,-1.7909,17.361
33614,-0.93055,-1.8224,17.186
33615,-0.96573,-1.8559,17.013
33616,-1.0009,-1.8915,16.842
33617,-1.0361,-1.9292,16.673
33618,-1.0726,-1.9703,16.501
33619,-1.1093,-2.0137,16.331
33620,-1.1463,-2.0594,16.164
33621,-1.1837,-2.1075,15.999
33622,-1.2236,-2.1607,15.828
33623,-1.2641,-2.2167,15.66
33624,-1.3054,-2.2755,15.494
33625,-1.3474,-2.3373,15.331
33626,-1.3925,-2.4053,15.163
33627,-1.4387,-2.4767,14.997
33628,-1.4861,-2.5516,14.834
33629,-1.5348,-2.6301,14.675
33630,-1.5874,-2.7165,14.51
33631,-1.6416,-2.807,14.349
33632,-1.6977,-2.9019,14.192
33633,-1.7556,-3.0014,14.038
33634,-1.8184,-3.1105,13.881
33635,-1.8836,-3.2249,13.727
33636,-1.9513,-3.3448,13.578
33637,-2.0216,-3.4705,13.434
33638,-2.0981,-3.6081,13.287
33639,-2.1778,-3.7524,13.146
33640,-2.2609,-3.9037,13.009
33641,-2.3476,-4.0624,12.878
33642,-2.4419,-4.2357,12.748
33643,-2.5406,-4.4175,12.624
33644,-2.6438,-4.6083,12.507
33645,-2.7519,-4.8085,12.397
33646,-2.8696,-5.0268,12.29
33647,-2.993,-5.2561,12.192
33648,-3.1225,-5.4969,12.103
33649,-3.2584,-5.7495,12.023
33650,-3.4073,-6.0262,11.951
33651,-3.5639,-6.317,11.891
33652,-3.7284,-6.6221,11.844
33653,-3.9014,-6.9422,11.811
33654,-4.0946,-7.299,11.793
33655,-4.2982,-7.6736,11.792
33656,-4.5127,-8.0665,11.812
33657,-4.7384,-8.4782,11.854
33658,-5.0061,-8.9636,11.929
33659,-5.2894,-9.4732,12.037
33660,-5.5886,-10.007,12.181
33661,-5.9045,-10.564,12.364
33662,-6.2125,-11.102,12.573
33663,-6.5355,-11.658,12.823
33664,-6.8737,-12.231,13.116
33665,-7.227,-12.819,13.458
33666,-7.5642,-13.37,13.815
33667,-7.914,-13.93,14.219
33668,-8.276,-14.495,14.672
33669,-8.6498,-15.063,15.177
33670,-9.0179,-15.604,15.711
33671,-9.3954,-16.14,16.297
33672,-9.7814,-16.665,16.937
33673,-10.175,-17.175,17.632
33674,-10.59,-17.683,18.416
33675,-11.011,-18.161,19.262
33676,-11.433,-18.601,20.169
33677,-11.855,-18.995,21.135
33678,-12.217,-19.291,22.016
33679,-12.575,-19.541,22.937
33680,-12.926,-19.739,23.894
33681,-13.268,-19.879,24.885
33682,-13.554,-19.949,25.763
33683,-13.83,-19.969,26.658
33684,-14.094,-19.936,27.566
33685,-14.343,-19.847,28.482
33686,-14.55,-19.72,29.29
33687,-14.743,-19.548,30.097
33688,-14.922,-19.329,30.899
33689,-15.084,-19.064,31.691
33690,-15.222,-18.769,32.428
33691,-15.344,-18.433,33.149
33692,-15.448,-18.056,33.85
33693,-15.534,-17.639,34.529
33694,-15.601,-17.195,35.167
33695,-15.648,-16.716,35.778
33696,-15.677,-16.204,36.357
33697,-15.686,-15.663,36.902
33698,-15.676,-15.131,37.378
33699,-15.649,-14.578,37.821
33700,-15.605,-14.006,38.23
33701,-15.542,-13.417,38.601
33702,-15.47,-12.866,38.909
33703,-15.383,-12.305,39.185
33704,-15.281,-11.737,39.429
33705,-15.166,-11.164,39.64
33706,-15.043,-10.617,39.81
33707,-14.908,-10.069,39.951
33708,-14.762,-9.5224,40.064
33709,-14.604,-8.9785,40.148
33710,-14.439,-8.453,40.203
33711,-14.265,-7.9331,40.232
33712,-14.081,-7.4202,40.236
33713,-13.888,-6.9156,40.216
33714,-13.688,-6.425,40.174
33715,-13.48,-5.9448,40.109
33716,-13.265,-5.4759,40.024
33717,-13.043,-5.0193,39.918
33718,-12.814,-4.574,39.793
33719,-12.58,-4.1425,39.651
33720,-12.339,-3.7253,39.492
33721,-12.095,-3.323,39.317
33722,-11.842,-2.9308,39.125
33723,-11.586,-2.5545,38.92
33724,-11.327,-2.1943,38.702
33725,-11.065,-1.8503,38.473
33726,-10.797,-1.5169,38.23
33727,-10.527,-1.2003,37.977
33728,-10.256,-0.90021,37.716
33729,-9.9838,-0.61653,37.447
33730,-9.7095,-0.3467,37.17
33731,-9.4356,-0.092973,36.887
33732,-9.1625,0.14504,36.599
33733,-8.8907,0.36774,36.308
33734,-8.6104,0.58304,36.002
33735,-8.3324,0.7829,35.694
33736,-8.0569,0.9679,35.385
33737,-7.7843,1.1386,35.074
33738,-7.4456,1.3343,34.682
33739,-7.1126,1.5095,34.29
33740,-6.786,1.6656,33.9
33741,-6.466,1.8036,33.512
33742,-6.0507,1.9618,33
33743,-5.6488,2.0932,32.494
33744,-5.261,2.2004,31.996
33745,-4.8877,2.286,31.506
33746,-4.5611,2.3473,31.068
33747,-4.2469,2.3946,30.638
33748,-3.9451,2.4296,30.216
33749,-3.6556,2.4537,29.802
33750,-3.3875,2.468,29.409
33751,-3.1306,2.4747,29.024
33752,-2.8849,2.4749,28.646
33753,-2.6501,2.4695,28.275
33754,-2.4141,2.4589,27.892
33755,-2.1896,2.4441,27.516
33756,-1.9762,2.4261,27.148
33757,-1.7736,2.4056,26.787
33758,-1.5675,2.3816,26.407
33759,-1.3728,2.3563,26.034
33760,-1.189,2.3305,25.669
33761,-1.0155,2.3047,25.312
33762,-0.86415,2.2815,24.987
33763,-0.72073,2.2591,24.669
33764,-0.58488,2.2379,24.356
33765,-0.45617,2.2183,24.048
33766,-0.35781,2.2037,23.805
33767,-0.26358,2.1905,23.565
33768,-0.1733,2.1785,23.328
33769,-0.086758,2.168,23.095
33770,-0.006729,2.1594,22.872
33771,0.070171,2.1522,22.653
33772,0.14411,2.1465,22.436
33773,0.21524,2.1424,22.222
33774,0.28298,2.14,22.013
33775,0.34827,2.1393,21.806
33776,0.41127,2.1402,21.602
33777,0.47212,2.1428,21.4
33778,0.53094,2.1472,21.2
33779,0.58788,2.1533,21.003
33780,0.64307,2.1612,20.808
33781,0.69662,2.1709,20.616
33782,0.74904,2.1826,20.424
33783,0.80004,2.1961,20.235
33784,0.84975,2.2115,20.048
33785,0.89828,2.2289,19.863
33786,0.94633,2.2484,19.678
33787,0.99339,2.27,19.495
33788,1.0396,2.2936,19.315
33789,1.085,2.3192,19.136
33790,1.1312,2.3478,18.955
33791,1.1768,2.3787,18.775
33792,1.2219,2.4117,18.598
33793,1.2666,2.4471,18.423
33794,1.3132,2.4868,18.242
33795,1.3596,2.529,18.064
33796,1.4059,2.5738,17.888
33797,1.4522,2.6213,17.714
33798,1.5009,2.674,17.535
33799,1.5498,2.7297,17.359
33800,1.5991,2.7885,17.185
33801,1.6488,2.8504,17.015
33802,1.7015,2.9187,16.839
33803,1.7551,2.9907,16.666
33804,1.8094,3.0662,16.497
33805,1.8648,3.1456,16.331
33806,1.9241,3.233,16.16
33807,1.9847,3.3247,15.993
33808,2.0469,3.4209,15.83
33809,2.1106,3.5216,15.67
33810,2.1795,3.6324,15.507
33811,2.2504,3.7485,15.349
33812,2.3236,3.8702,15.195
33813,2.3992,3.9975,15.046
33814,2.4813,4.1374,14.894
33815,2.5663,4.2839,14.749
33816,2.6546,4.4374,14.609
33817,2.7463,4.5979,14.475
33818,2.8463,4.7743,14.341
33819,2.9504,4.959,14.214
33820,3.0589,5.1524,14.094
33821,3.172,5.3547,13.983
33822,3.2961,5.5772,13.875
33823,3.4257,5.8103,13.776
33824,3.5612,6.0544,13.688
33825,3.7029,6.3097,13.61
33826,3.8597,6.5922,13.541
33827,4.024,6.888,13.485
33828,4.1963,7.1976,13.444
33829,4.3768,7.5211,13.419
33830,4.5812,7.8864,13.411
33831,4.796,8.2686,13.424
33832,5.0216,8.6679,13.461
33833,5.2584,9.0843,13.522
33834,5.5393,9.5744,13.623
33835,5.8354,10.086,13.762
33836,6.1471,10.618,13.941
33837,6.4746,11.169,14.165
33838,6.7875,11.688,14.41
33839,7.1138,12.219,14.699
33840,7.4535,12.762,15.034
33841,7.8062,13.312,15.418
33842,8.1477,13.832,15.825
33843,8.4998,14.353,16.279
33844,8.8619,14.872,16.785
33845,9.233,15.383,17.342
33846,9.6099,15.88,17.95
33847,9.9933,16.36,18.613
33848,10.382,16.818,19.332
33849,10.774,17.246,20.106
33850,11.138,17.611,20.874
33851,11.501,17.939,21.687
33852,11.862,18.224,22.544
33853,12.217,18.46,23.442
33854,12.526,18.624,24.272
33855,12.826,18.74,25.127
33856,13.116,18.804,26.004
33857,13.394,18.812,26.898
33858,13.617,18.774,27.663
33859,13.829,18.692,28.433
33860,14.027,18.565,29.204
33861,14.212,18.393,29.972
33862,14.368,18.192,30.676
33863,14.509,17.951,31.37
33864,14.636,17.671,32.052
33865,14.746,17.352,32.718
33866,14.836,17.003,33.351
33867,14.91,16.618,33.961
33868,14.966,16.2,34.547
33869,15.004,15.749,35.105
33870,15.023,15.281,35.62
33871,15.023,14.787,36.103
33872,15.005,14.268,36.554
33873,14.968,13.729,36.969
33874,14.919,13.227,37.311
33875,14.855,12.713,37.622
33876,14.776,12.188,37.902
33877,14.683,11.655,38.15
33878,14.582,11.15,38.353
33879,14.468,10.642,38.527
33880,14.342,10.132,38.673
33881,14.205,9.6216,38.791
33882,14.061,9.13,38.879
33883,13.907,8.6415,38.941
33884,13.743,8.1578,38.978
33885,13.569,7.6801,38.99
33886,13.389,7.2154,38.98
33887,13.2,6.759,38.947
33888,13.004,6.312,38.892
33889,12.801,5.8753,38.818
33890,12.59,5.4483,38.723
33891,12.373,5.0335,38.61
33892,12.15,4.6313,38.48
33893,11.922,4.2425,38.333
33894,11.686,3.8615,38.168
33895,11.446,3.4951,37.988
33896,11.202,3.1437,37.795
33897,10.955,2.8075,37.589
33898,10.699,2.4781,37.366
33899,10.44,2.165,37.132
33900,10.181,1.8679,36.888
33901,9.9204,1.587,36.635
33902,9.6508,1.3132,36.366
33903,9.3813,1.0561,36.09
33904,9.1124,0.81525,35.808
33905,8.8447,0.59037,35.521
33906,8.5709,0.37512,35.221
33907,8.2993,0.17572,34.917
33908,8.0303,-0.0083974,34.611
33909,7.7643,-0.17782,34.303
33910,7.4799,-0.3456,33.967
33911,7.1998,-0.49766,33.631
33912,6.9246,-0.63482,33.294
33913,6.6544,-0.7579,32.959
33914,6.3368,-0.88847,32.556
33915,6.0274,-1.0013,32.156
33916,5.7267,-1.0977,31.76
33917,5.4351,-1.1791,31.367
33918,5.1096,-1.2561,30.918
33919,4.7967,-1.3167,30.476
33920,4.4965,-1.3626,30.04
33921,4.209,-1.3955,29.611
33922,3.9483,-1.4162,29.211
33923,3.6989,-1.4279,28.817
33924,3.4608,-1.4318,28.43
33925,3.2336,-1.4288,28.049
33926,3.008,-1.4195,27.658
33927,2.7938,-1.4048,27.274
33928,2.5909,-1.3857,26.897
33929,2.3988,-1.3629,26.526
33930,2.2178,-1.3374,26.163
33931,2.0469,-1.3096,25.807
33932,1.8857,-1.2802,25.456
33933,1.7337,-1.2496,25.111
33934,1.6052,-1.2217,24.808
33935,1.4836,-1.1936,24.509
33936,1.3684,-1.1655,24.214
33937,1.2595,-1.1376,23.924
33938,1.1628,-1.1118,23.656
33939,1.0712,-1.0866,23.391
33940,0.98425,-1.062,23.13
33941,0.90182,-1.0382,22.872
33942,0.82729,-1.0163,22.63
33943,0.75648,-0.99521,22.39
33944,0.68919,-0.97503,22.153
33945,0.62527,-0.95579,21.919
33946,0.5681,-0.93861,21.702
33947,0.5136,-0.92234,21.486
33948,0.46167,-0.907,21.274
33949,0.41217,-0.89262,21.063
33950,0.36495,-0.8792,20.855
33951,0.31992,-0.86678,20.648
33952,0.27696,-0.85535,20.444
33953,0.23596,-0.84493,20.243
33954,0.19653,-0.83546,20.041
33955,0.15888,-0.82702,19.842
33956,0.12289,-0.81961,19.645
33957,0.088478,-0.81323,19.45
33958,0.055102,-0.80782,19.255
33959,0.023147,-0.80347,19.062
33960,-0.0074797,-0.80018,18.87
33961,-0.036867,-0.79793,18.681
33962,-0.065609,-0.79673,18.49
33963,-0.09324,-0.7966,18.301
33964,-0.11984,-0.79755,18.114
33965,-0.1455,-0.79958,17.93
33966,-0.17082,-0.80276,17.743
33967,-0.19532,-0.80706,17.558
33968,-0.21905,-0.81248,17.375
33969,-0.2421,-0.819,17.194
33970,-0.26511,-0.82685,17.011
33971,-0.28753,-0.83587,16.829
33972,-0.30945,-0.84606,16.65
33973,-0.33093,-0.85742,16.473
33974,-0.35263,-0.87034,16.292
33975,-0.374,-0.88451,16.114
33976,-0.3951,-0.89995,15.938
33977,-0.416,-0.91666,15.763
33978,-0.43738,-0.93523,15.586
33979,-0.45868,-0.95518,15.411
33980,-0.47995,-0.97654,15.238
33981,-0.50126,-0.99931,15.067
33982,-0.52333,-1.0243,14.892
33983,-0.54557,-1.0509,14.72
33984,-0.56804,-1.0791,14.55
33985,-0.59078,-1.1089,14.382
33986,-0.61461,-1.1415,14.212
33987,-0.63886,-1.1758,14.043
33988,-0.66361,-1.2121,13.877
33989,-0.68891,-1.2503,13.713
33990,-0.71561,-1.2917,13.547
33991,-0.74304,-1.3353,13.382
33992,-0.77126,-1.3812,13.221
33993,-0.80035,-1.4294,13.061
33994,-0.83114,-1.4814,12.9
33995,-0.863,-1.5361,12.742
33996,-0.89599,-1.5935,12.586
33997,-0.93019,-1.6538,12.432
33998,-0.96638,-1.7183,12.279
33999,-1.004,-1.786,12.127
34000,-1.0431,-1.8571,11.979
34001,-1.0839,-1.9318,11.833
34002,-1.1275,-2.0123,11.686
34003,-1.173,-2.0968,11.542
34004,-1.2205,-2.1856,11.401
34005,-1.2702,-2.2789,11.263
34006,-1.3239,-2.38,11.123
34007,-1.38,-2.4864,10.987
34008,-1.4389,-2.5983,10.855
34009,-1.5006,-2.7159,10.725
34010,-1.5669,-2.8427,10.597
34011,-1.6365,-2.9762,10.472
34012,-1.7096,-3.1166,10.351
34013,-1.7864,-3.2645,10.235
34014,-1.8687,-3.4231,10.121
34015,-1.9553,-3.5902,10.011
34016,-2.0463,-3.7661,9.9071
34017,-2.1421,-3.9514,9.8082
34018,-2.2447,-4.1501,9.7135
34019,-2.3528,-4.3594,9.625
34020,-2.4666,-4.5799,9.5433
34021,-2.5865,-4.8122,9.4688
34022,-2.7156,-5.0622,9.4006
34023,-2.8516,-5.3257,9.3411
34024,-2.9951,-5.6033,9.291
34025,-3.1464,-5.8955,9.2511
34026,-3.3114,-6.214,9.2214
34027,-3.4856,-6.5496,9.2046
34028,-3.6695,-6.903,9.2018
34029,-3.8635,-7.2749,9.2143
34030,-4.0821,-7.6926,9.2462
34031,-4.3134,-8.1328,9.299
34032,-4.558,-8.5962,9.375
34033,-4.8165,-9.0833,9.4765
34034,-5.1016,-9.6168,9.6123
34035,-5.4031,-10.177,9.7819
34036,-5.7217,-10.763,9.9888
34037,-6.058,-11.375,10.237
34038,-6.3763,-11.948,10.499
34039,-6.7096,-12.54,10.802
34040,-7.0581,-13.15,11.147
34041,-7.4219,-13.776,11.541
34042,-7.7701,-14.365,11.947
34043,-8.131,-14.962,12.399
34044,-8.5046,-15.567,12.901
34045,-8.8904,-16.175,13.454
34046,-9.2711,-16.757,14.036
34047,-9.6618,-17.335,14.67
34048,-10.062,-17.904,15.36
34049,-10.47,-18.46,16.106
34050,-10.897,-19.011,16.934
34051,-11.33,-19.536,17.825
34052,-11.768,-20.025,18.779
34053,-12.206,-20.472,19.795
34054,-12.612,-20.841,20.79
34055,-13.015,-21.16,21.835
34056,-13.413,-21.42,22.927
34057,-13.803,-21.616,24.06
34058,-14.135,-21.729,25.084
34059,-14.457,-21.783,26.131
34060,-14.766,-21.773,27.198
34061,-15.061,-21.696,28.278
34062,-15.3,-21.575,29.208
34063,-15.524,-21.4,30.14
34064,-15.733,-21.171,31.068
34065,-15.925,-20.886,31.987
34066,-16.088,-20.572,32.832
34067,-16.234,-20.21,33.66
34068,-16.361,-19.801,34.47
34069,-16.47,-19.346,35.256
34070,-16.556,-18.865,35.988
34071,-16.623,-18.343,36.692
34072,-16.67,-17.783,37.363
34073,-16.697,-17.189,37.998
34074,-16.703,-16.593,38.567
34075,-16.69,-15.97,39.098
34076,-16.657,-15.323,39.591
34077,-16.606,-14.655,40.043
34078,-16.542,-14.032,40.418
34079,-16.461,-13.396,40.757
34080,-16.366,-12.75,41.06
34081,-16.254,-12.096,41.326
34082,-16.135,-11.476,41.543
34083,-16.002,-10.853,41.728
34084,-15.856,-10.23,41.881
34085,-15.698,-9.6083,42.002
34086,-15.533,-9.0104,42.089
34087,-15.357,-8.4174,42.147
34088,-15.17,-7.8309,42.177
34089,-14.973,-7.2524,42.18
34090,-14.77,-6.6926,42.158
34091,-14.558,-6.1431,42.111
34092,-14.338,-5.6051,42.041
34093,-14.109,-5.0795,41.948
34094,-13.875,-4.5703,41.835
34095,-13.634,-4.075,41.702
34096,-13.387,-3.5946,41.551
34097,-13.133,-3.1294,41.382
34098,-12.875,-2.6802,41.197
34099,-12.612,-2.2472,40.997
34100,-12.346,-1.8308,40.784
34101,-12.075,-1.4312,40.557
34102,-11.803,-1.0499,40.321
34103,-11.528,-0.68548,40.073
34104,-11.251,-0.33782,39.817
34105,-10.972,-0.0068405,39.553
34106,-10.703,0.296,39.291
34107,-10.434,0.58375,39.024
34108,-10.164,0.85663,38.752
34109,-9.8941,1.1149,38.476
34110,-9.5958,1.3844,38.165
34111,-9.2986,1.6368,37.852
34112,-9.0027,1.8726,37.535
34113,-8.7087,2.0925,37.217
34114,-8.309,2.3692,36.78
34115,-7.9142,2.6183,36.341
34116,-7.5253,2.8416,35.905
34117,-7.1429,3.0404,35.47
34118,-6.6358,3.2741,34.887
34119,-6.143,3.47,34.312
34120,-5.6658,3.6318,33.749
34121,-5.2048,3.7633,33.197
34122,-4.8061,3.8582,32.713
34123,-4.4212,3.934,32.24
34124,-4.0503,3.9929,31.778
34125,-3.6936,4.037,31.327
34126,-3.38,4.066,30.925
34127,-3.078,4.0855,30.532
34128,-2.7877,4.097,30.148
34129,-2.5088,4.1016,29.773
34130,-2.2388,4.1002,29.403
34131,-1.98,4.0939,29.042
34132,-1.7321,4.0835,28.689
34133,-1.4949,4.07,28.345
34134,-1.2492,4.0527,27.98
34135,-1.0152,4.0334,27.624
34136,-0.79239,4.013,27.277
34137,-0.58038,3.9922,26.937
34138,-0.40996,3.9748,26.658
34139,-0.24654,3.9579,26.384
34140,-0.089843,3.9417,26.115
34141,0.060419,3.9267,25.851
34142,0.20453,3.9129,25.592
34143,0.34278,3.9007,25.338
34144,0.47544,3.8902,25.088
34145,0.60279,3.8817,24.842
34146,0.71825,3.8755,24.615
34147,0.82946,3.8713,24.391
34148,0.93664,3.8693,24.171
34149,1.04,3.8693,23.955
34150,1.1375,3.8716,23.747
34151,1.2317,3.8761,23.542
34152,1.3229,3.883,23.34
34153,1.4112,3.8922,23.141
34154,1.5012,3.9044,22.936
34155,1.5884,3.9194,22.734
34156,1.6731,3.9372,22.535
34157,1.7553,3.9578,22.339
34158,1.8388,3.9824,22.139
34159,1.9202,4.0101,21.942
34160,1.9996,4.041,21.748
34161,2.0772,4.0751,21.558
34162,2.1563,4.1141,21.364
34163,2.2339,4.1567,21.173
34164,2.3103,4.2029,20.986
34165,2.3855,4.2528,20.803
34166,2.4629,4.3087,20.616
34167,2.5395,4.3686,20.433
34168,2.6156,4.4325,20.254
34169,2.6912,4.5006,20.079
34170,2.7698,4.5761,19.901
34171,2.8485,4.6561,19.727
34172,2.9273,4.7407,19.558
34173,3.0065,4.83,19.394
34174,3.0899,4.9285,19.227
34175,3.1741,5.0321,19.066
34176,3.2593,5.1411,18.91
34177,3.3456,5.2553,18.759
34178,3.4378,5.381,18.607
34179,3.5316,5.5128,18.461
34180,3.6274,5.6506,18.322
34181,3.7252,5.7946,18.19
34182,3.8309,5.9531,18.058
34183,3.9393,6.1186,17.934
34184,4.0507,6.2913,17.819
34185,4.1653,6.4711,17.712
34186,4.2904,6.6695,17.609
34187,4.4196,6.8762,17.517
34188,4.553,7.0912,17.435
34189,4.6909,7.3145,17.365
34190,4.8434,7.5624,17.303
34191,5.0015,7.8198,17.256
34192,5.1654,8.0868,17.225
34193,5.3352,8.3631,17.209
34194,5.5268,8.6739,17.212
34195,5.7259,8.9954,17.235
34196,5.9327,9.3272,17.281
34197,6.1473,9.6688,17.35
34198,6.3989,10.065,17.459
34199,6.6606,10.472,17.601
34200,6.9325,10.888,17.779
34201,7.2144,11.311,17.995
34202,7.5094,11.744,18.253
34203,7.8139,12.18,18.555
34204,8.1274,12.616,18.901
34205,8.4492,13.047,19.294
34206,8.7756,13.468,19.73
34207,9.108,13.876,20.215
34208,9.445,14.267,20.749
34209,9.785,14.636,21.331
34210,10.091,14.943,21.895
34211,10.396,15.223,22.496
34212,10.699,15.471,23.133
34213,10.998,15.683,23.805
34214,11.254,15.835,24.419
34215,11.504,15.953,25.055
34216,11.745,16.033,25.709
34217,11.977,16.072,26.378
34218,12.168,16.072,26.965
34219,12.35,16.039,27.559
34220,12.521,15.971,28.155
34221,12.679,15.867,28.751
34222,12.815,15.739,29.302
34223,12.939,15.579,29.848
34224,13.049,15.388,30.385
34225,13.146,15.166,30.911
34226,13.227,14.919,31.413
34227,13.293,14.644,31.899
34228,13.344,14.341,32.366
34229,13.38,14.012,32.812
34230,13.399,13.657,33.238
34231,13.402,13.278,33.638
34232,13.388,12.879,34.011
34233,13.358,12.461,34.354
34234,13.316,12.073,34.635
34235,13.26,11.673,34.891
34236,13.191,11.264,35.12
34237,13.109,10.848,35.322
34238,13.02,10.454,35.486
34239,12.921,10.057,35.626
34240,12.81,9.658,35.742
34241,12.69,9.259,35.835
34242,12.563,8.8734,35.901
34243,12.427,8.4903,35.947
34244,12.283,8.111,35.97
34245,12.131,7.7367,35.973
34246,11.972,7.3709,35.956
34247,11.806,7.012,35.919
34248,11.633,6.661,35.864
34249,11.455,6.3188,35.791
34250,11.268,5.982,35.7
34251,11.077,5.6556,35.593
34252,10.881,5.3402,35.47
34253,10.681,5.0363,35.332
34254,10.471,4.7358,35.177
34255,10.259,4.4483,35.007
34256,10.044,4.174,34.826
34257,9.8268,3.913,34.633
34258,9.5986,3.6544,34.42
34259,9.3695,3.4105,34.196
34260,9.1401,3.1812,33.964
34261,8.911,2.9663,33.723
34262,8.6688,2.754,33.46
34263,8.4282,2.5572,33.19
34264,8.1896,2.3758,32.914
34265,7.9537,2.2091,32.633
34266,7.7043,2.0464,32.327
34267,7.4591,1.8995,32.017
34268,7.2183,1.7675,31.704
34269,6.9825,1.6499,31.389
